taxID,superkingdom,kingdom,subkingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,cohort,subcohort,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,section,subsection,series,subseries,species_group,species_subgroup,species,forma_specialis,subspecies,varietas,subvariety,forma,serogroup,serotype,strain,isolate
1456375,Archaea,Kin_TACK group,sbKin_of_Thaumarchaeota,spPhy_of_Thaumarchaeota,Thaumarchaeota,sbPhy_of_environmental samples,inPhy_of_environmental samples,spCla_of_environmental samples,Cla_of_environmental samples,sbCla_of_environmental samples,inCla_of_environmental samples,Coh_of_environmental samples,sbCoh_of_environmental samples,spOrd_of_environmental samples,Ord_of_environmental samples,sbOrd_of_environmental samples,inOrd_of_environmental samples,prOrd_of_environmental samples,spFam_of_environmental samples,Fam_of_environmental samples,sbFam_of_environmental samples,Tri_of_environmental samples,sbTri_of_environmental samples,Gen_environmental samples,sbGen_of_uncultured marine thaumarchaeote SAT1000_10_G09,Sec_of_uncultured marine thaumarchaeote SAT1000_10_G09,sbSec_of_uncultured marine thaumarchaeote SAT1000_10_G09,Ser_of_uncultured marine thaumarchaeote SAT1000_10_G09,sbSer_of_uncultured marine thaumarchaeote SAT1000_10_G09,Sgr_of_uncultured marine thaumarchaeote SAT1000_10_G09,sbSgr_of_uncultured marine thaumarchaeote SAT1000_10_G09,uncultured marine thaumarchaeote SAT1000_10_G09,Fsp_in_uncultured marine thaumarchaeote SAT1000_10_G09,sbSpe_in_uncultured marine thaumarchaeote SAT1000_10_G09,Var_in_uncultured marine thaumarchaeote SAT1000_10_G09,sbVar_in_uncultured marine thaumarchaeote SAT1000_10_G09,For_in_uncultured marine thaumarchaeote SAT1000_10_G09,Srg_in_uncultured marine thaumarchaeote SAT1000_10_G09,Srt_in_uncultured marine thaumarchaeote SAT1000_10_G09,Str_in_uncultured marine thaumarchaeote SAT1000_10_G09,Iso_in_uncultured marine thaumarchaeote SAT1000_10_G09
735511,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Hyphomicrobiales,inCla_of_Hyphomicrobiales,Coh_of_Hyphomicrobiales,sbCoh_of_Hyphomicrobiales,spOrd_of_Hyphomicrobiales,Hyphomicrobiales,sbOrd_of_Reyranellaceae,inOrd_of_Reyranellaceae,prOrd_of_Reyranellaceae,spFam_of_Reyranellaceae,Reyranellaceae,sbFam_of_Reyranella,Tri_of_Reyranella,sbTri_of_Reyranella,Reyranella,sbGen_environmental samples,Sec_in_environmental samples,sbSec_in_environmental samples,Ser_in_environmental samples,sbSer_in_environmental samples,Sgr_in_environmental samples,sbSgr_in_environmental samples,Spe_in_environmental samples,Fsp_in_environmental samples,sbSpe_in_environmental samples,Var_in_environmental samples,sbVar_in_environmental samples,For_in_environmental samples,Srg_in_environmental samples,Srt_in_environmental samples,Str_in_environmental samples,Iso_in_environmental samples
211449,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Desulfuromonadales,inCla_of_Desulfuromonadales,Coh_of_Desulfuromonadales,sbCoh_of_Desulfuromonadales,spOrd_of_Desulfuromonadales,Desulfuromonadales,sbOrd_of_Desulfuromonadaceae,inOrd_of_Desulfuromonadaceae,prOrd_of_Desulfuromonadaceae,spFam_of_Desulfuromonadaceae,Desulfuromonadaceae,sbFam_of_Pelobacter,Tri_of_Pelobacter,sbTri_of_Pelobacter,Pelobacter,sbGen_environmental samples,Sec_in_environmental samples,sbSec_in_environmental samples,Ser_in_environmental samples,sbSer_in_environmental samples,Sgr_in_environmental samples,sbSgr_in_environmental samples,Spe_in_environmental samples,Fsp_in_environmental samples,sbSpe_in_environmental samples,Var_in_environmental samples,sbVar_in_environmental samples,For_in_environmental samples,Srg_in_environmental samples,Srt_in_environmental samples,Str_in_environmental samples,Iso_in_environmental samples
47605,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_rosids,spOrd_rosids,Malvales,sbOrd_of_Malvaceae,inOrd_of_Malvaceae,prOrd_of_Malvaceae,spFam_of_Malvaceae,Malvaceae,Malvoideae,Tri_of_Hibiscus,sbTri_of_Hibiscus,Hibiscus,sbGen_in_Hibiscus,Sec_in_Hibiscus,sbSec_in_Hibiscus,Ser_in_Hibiscus,sbSer_in_Hibiscus,Sgr_in_Hibiscus,sbSgr_in_Hibiscus,Spe_in_Hibiscus,Fsp_in_Hibiscus,sbSpe_in_Hibiscus,Var_in_Hibiscus,sbVar_in_Hibiscus,For_in_Hibiscus,Srg_in_Hibiscus,Srt_in_Hibiscus,Str_in_Hibiscus,Iso_in_Hibiscus
1522002,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Actinomycetales,inCla_of_Actinomycetales,Coh_of_Actinomycetales,sbCoh_of_Actinomycetales,spOrd_of_Actinomycetales,Actinomycetales,sbOrd_of_Actinomycetaceae,inOrd_of_Actinomycetaceae,prOrd_of_Actinomycetaceae,spFam_of_Actinomycetaceae,Actinomycetaceae,sbFam_of_Actinomyces,Tri_of_Actinomyces,sbTri_of_Actinomyces,Actinomyces,sbGen_of_Actinomyces succiniciruminis,Sec_of_Actinomyces succiniciruminis,sbSec_of_Actinomyces succiniciruminis,Ser_of_Actinomyces succiniciruminis,sbSer_of_Actinomyces succiniciruminis,Sgr_of_Actinomyces succiniciruminis,sbSgr_of_Actinomyces succiniciruminis,Actinomyces succiniciruminis,Fsp_in_Actinomyces succiniciruminis,sbSpe_in_Actinomyces succiniciruminis,Var_in_Actinomyces succiniciruminis,sbVar_in_Actinomyces succiniciruminis,For_in_Actinomyces succiniciruminis,Srg_in_Actinomyces succiniciruminis,Srt_in_Actinomyces succiniciruminis,Str_in_Actinomyces succiniciruminis,Iso_in_Actinomyces succiniciruminis
1849765,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Deuterostomia,Chordata,Craniata,inPhy_Vertebrata,spCla_of_Chondrichthyes,Chondrichthyes,Elasmobranchii,Selachii,Coh_Galeomorphii,sbCoh_of_Galeoidea,Galeoidea,Orectolobiformes,sbOrd_of_Rhincodontidae,inOrd_of_Rhincodontidae,prOrd_of_Rhincodontidae,spFam_of_Rhincodontidae,Rhincodontidae,sbFam_of_Rhincodon,Tri_of_Rhincodon,sbTri_of_Rhincodon,Rhincodon,sbGen_in_Rhincodon,Sec_in_Rhincodon,sbSec_in_Rhincodon,Ser_in_Rhincodon,sbSer_in_Rhincodon,Sgr_in_Rhincodon,sbSgr_in_Rhincodon,Spe_in_Rhincodon,Fsp_in_Rhincodon,sbSpe_in_Rhincodon,Var_in_Rhincodon,sbVar_in_Rhincodon,For_in_Rhincodon,Srg_in_Rhincodon,Srt_in_Rhincodon,Str_in_Rhincodon,Iso_in_Rhincodon
768503,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Cytophagia,inPhy_of_Cytophagia,spCla_of_Cytophagia,Cytophagia,sbCla_in_Cytophagia,inCla_in_Cytophagia,Coh_in_Cytophagia,sbCoh_in_Cytophagia,spOrd_in_Cytophagia,Ord_in_Cytophagia,sbOrd_in_Cytophagia,inOrd_in_Cytophagia,prOrd_in_Cytophagia,spFam_in_Cytophagia,Fam_in_Cytophagia,sbFam_in_Cytophagia,Tri_in_Cytophagia,sbTri_in_Cytophagia,Gen_in_Cytophagia,sbGen_in_Cytophagia,Sec_in_Cytophagia,sbSec_in_Cytophagia,Ser_in_Cytophagia,sbSer_in_Cytophagia,Sgr_in_Cytophagia,sbSgr_in_Cytophagia,Spe_in_Cytophagia,Fsp_in_Cytophagia,sbSpe_in_Cytophagia,Var_in_Cytophagia,sbVar_in_Cytophagia,For_in_Cytophagia,Srg_in_Cytophagia,Srt_in_Cytophagia,Str_in_Cytophagia,Iso_in_Cytophagia
2767188,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Flavobacteriia,inPhy_of_Flavobacteriia,spCla_of_Flavobacteriia,Flavobacteriia,sbCla_of_Flavobacteriales,inCla_of_Flavobacteriales,Coh_of_Flavobacteriales,sbCoh_of_Flavobacteriales,spOrd_of_Flavobacteriales,Flavobacteriales,sbOrd_of_Flavobacteriaceae,inOrd_of_Flavobacteriaceae,prOrd_of_Flavobacteriaceae,spFam_of_Flavobacteriaceae,Flavobacteriaceae,sbFam_of_Amniculibacterium,Tri_of_Amniculibacterium,sbTri_of_Amniculibacterium,Amniculibacterium,sbGen_unclassified Amniculibacterium,Sec_of_Amniculibacterium sp. G2-70,sbSec_of_Amniculibacterium sp. G2-70,Ser_of_Amniculibacterium sp. G2-70,sbSer_of_Amniculibacterium sp. G2-70,Sgr_of_Amniculibacterium sp. G2-70,sbSgr_of_Amniculibacterium sp. G2-70,Amniculibacterium sp. G2-70,Fsp_in_Amniculibacterium sp. G2-70,sbSpe_in_Amniculibacterium sp. G2-70,Var_in_Amniculibacterium sp. G2-70,sbVar_in_Amniculibacterium sp. G2-70,For_in_Amniculibacterium sp. G2-70,Srg_in_Amniculibacterium sp. G2-70,Srt_in_Amniculibacterium sp. G2-70,Str_in_Amniculibacterium sp. G2-70,Iso_in_Amniculibacterium sp. G2-70
539002,Bacteria,Kin_Terrabacteria group,sbKin_of_Bacillota,spPhy_of_Bacillota,Bacillota,sbPhy_of_Bacilli,inPhy_of_Bacilli,spCla_of_Bacilli,Bacilli,sbCla_of_Bacillales,inCla_of_Bacillales,Coh_of_Bacillales,sbCoh_of_Bacillales,spOrd_of_Bacillales,Bacillales,sbOrd_Bacillales incertae sedis,inOrd_in_Bacillales incertae sedis,prOrd_in_Bacillales incertae sedis,spFam_in_Bacillales incertae sedis,Fam_in_Bacillales incertae sedis,sbFam_in_Bacillales incertae sedis,Tri_in_Bacillales incertae sedis,sbTri_in_Bacillales incertae sedis,Gen_in_Bacillales incertae sedis,sbGen_in_Bacillales incertae sedis,Sec_in_Bacillales incertae sedis,sbSec_in_Bacillales incertae sedis,Ser_in_Bacillales incertae sedis,sbSer_in_Bacillales incertae sedis,Sgr_in_Bacillales incertae sedis,sbSgr_in_Bacillales incertae sedis,Spe_in_Bacillales incertae sedis,Fsp_in_Bacillales incertae sedis,sbSpe_in_Bacillales incertae sedis,Var_in_Bacillales incertae sedis,sbVar_in_Bacillales incertae sedis,For_in_Bacillales incertae sedis,Srg_in_Bacillales incertae sedis,Srt_in_Bacillales incertae sedis,Str_in_Bacillales incertae sedis,Iso_in_Bacillales incertae sedis
178469,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Flavobacteriia,inPhy_of_Flavobacteriia,spCla_of_Flavobacteriia,Flavobacteriia,sbCla_of_Flavobacteriales,inCla_of_Flavobacteriales,Coh_of_Flavobacteriales,sbCoh_of_Flavobacteriales,spOrd_of_Flavobacteriales,Flavobacteriales,sbOrd_of_Flavobacteriaceae,inOrd_of_Flavobacteriaceae,prOrd_of_Flavobacteriaceae,spFam_of_Flavobacteriaceae,Flavobacteriaceae,sbFam_of_Arenibacter,Tri_of_Arenibacter,sbTri_of_Arenibacter,Arenibacter,sbGen_in_Arenibacter,Sec_in_Arenibacter,sbSec_in_Arenibacter,Ser_in_Arenibacter,sbSer_in_Arenibacter,Sgr_in_Arenibacter,sbSgr_in_Arenibacter,Spe_in_Arenibacter,Fsp_in_Arenibacter,sbSpe_in_Arenibacter,Var_in_Arenibacter,sbVar_in_Arenibacter,For_in_Arenibacter,Srg_in_Arenibacter,Srt_in_Arenibacter,Str_in_Arenibacter,Iso_in_Arenibacter
2636184,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Thiotrichales,inCla_of_Thiotrichales,Coh_of_Thiotrichales,sbCoh_of_Thiotrichales,spOrd_of_Thiotrichales,Thiotrichales,sbOrd_of_Thiotrichaceae,inOrd_of_Thiotrichaceae,prOrd_of_Thiotrichaceae,spFam_of_Thiotrichaceae,Thiotrichaceae,sbFam_of_Thiothrix,Tri_of_Thiothrix,sbTri_of_Thiothrix,Thiothrix,sbGen_unclassified Thiothrix,Sec_in_unclassified Thiothrix,sbSec_in_unclassified Thiothrix,Ser_in_unclassified Thiothrix,sbSer_in_unclassified Thiothrix,Sgr_in_unclassified Thiothrix,sbSgr_in_unclassified Thiothrix,Spe_in_unclassified Thiothrix,Fsp_in_unclassified Thiothrix,sbSpe_in_unclassified Thiothrix,Var_in_unclassified Thiothrix,sbVar_in_unclassified Thiothrix,For_in_unclassified Thiothrix,Srg_in_unclassified Thiothrix,Srt_in_unclassified Thiothrix,Str_in_unclassified Thiothrix,Iso_in_unclassified Thiothrix
1489340,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Deuterostomia,Chordata,Craniata,inPhy_Vertebrata,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Coh_Elopocephalai,sbCoh_in_Elopocephalai,spOrd_in_Elopocephalai,Ord_in_Elopocephalai,sbOrd_in_Elopocephalai,inOrd_in_Elopocephalai,prOrd_in_Elopocephalai,spFam_in_Elopocephalai,Fam_in_Elopocephalai,sbFam_in_Elopocephalai,Tri_in_Elopocephalai,sbTri_in_Elopocephalai,Gen_in_Elopocephalai,sbGen_in_Elopocephalai,Sec_in_Elopocephalai,sbSec_in_Elopocephalai,Ser_in_Elopocephalai,sbSer_in_Elopocephalai,Sgr_in_Elopocephalai,sbSgr_in_Elopocephalai,Spe_in_Elopocephalai,Fsp_in_Elopocephalai,sbSpe_in_Elopocephalai,Var_in_Elopocephalai,sbVar_in_Elopocephalai,For_in_Elopocephalai,Srg_in_Elopocephalai,Srt_in_Elopocephalai,Str_in_Elopocephalai,Iso_in_Elopocephalai
1522189,Eukaryota,Fungi,Dikarya,spPhy_of_Basidiomycota,Basidiomycota,Ustilaginomycotina,inPhy_of_Exobasidiomycetes,spCla_of_Exobasidiomycetes,Exobasidiomycetes,sbCla_of_Ceraceosorales,inCla_of_Ceraceosorales,Coh_of_Ceraceosorales,sbCoh_of_Ceraceosorales,spOrd_of_Ceraceosorales,Ceraceosorales,sbOrd_of_Ceraceosoraceae,inOrd_of_Ceraceosoraceae,prOrd_of_Ceraceosoraceae,spFam_of_Ceraceosoraceae,Ceraceosoraceae,sbFam_of_Ceraceosorus,Tri_of_Ceraceosorus,sbTri_of_Ceraceosorus,Ceraceosorus,sbGen_of_Ceraceosorus guamensis,Sec_of_Ceraceosorus guamensis,sbSec_of_Ceraceosorus guamensis,Ser_of_Ceraceosorus guamensis,sbSer_of_Ceraceosorus guamensis,Sgr_of_Ceraceosorus guamensis,sbSgr_of_Ceraceosorus guamensis,Ceraceosorus guamensis,Fsp_in_Ceraceosorus guamensis,sbSpe_in_Ceraceosorus guamensis,Var_in_Ceraceosorus guamensis,sbVar_in_Ceraceosorus guamensis,For_in_Ceraceosorus guamensis,Srg_in_Ceraceosorus guamensis,Srt_in_Ceraceosorus guamensis,Str_in_Ceraceosorus guamensis,Iso_in_Ceraceosorus guamensis
1849822,Bacteria,Kin_Terrabacteria group,sbKin_of_Bacillota,spPhy_of_Bacillota,Bacillota,sbPhy_of_Clostridia,inPhy_of_Clostridia,spCla_of_Clostridia,Clostridia,sbCla_of_Eubacteriales,inCla_of_Eubacteriales,Coh_of_Eubacteriales,sbCoh_of_Eubacteriales,spOrd_of_Eubacteriales,Eubacteriales,sbOrd_of_Clostridiaceae,inOrd_of_Clostridiaceae,prOrd_of_Clostridiaceae,spFam_of_Clostridiaceae,Clostridiaceae,sbFam_of_Paraclostridium,Tri_of_Paraclostridium,sbTri_of_Paraclostridium,Paraclostridium,sbGen_in_Paraclostridium,Sec_in_Paraclostridium,sbSec_in_Paraclostridium,Ser_in_Paraclostridium,sbSer_in_Paraclostridium,Sgr_in_Paraclostridium,sbSgr_in_Paraclostridium,Spe_in_Paraclostridium,Fsp_in_Paraclostridium,sbSpe_in_Paraclostridium,Var_in_Paraclostridium,sbVar_in_Paraclostridium,For_in_Paraclostridium,Srg_in_Paraclostridium,Srt_in_Paraclostridium,Str_in_Paraclostridium,Iso_in_Paraclostridium
473426,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Xanthomonadales,inCla_of_Xanthomonadales,Coh_of_Xanthomonadales,sbCoh_of_Xanthomonadales,spOrd_of_Xanthomonadales,Xanthomonadales,sbOrd_of_Xanthomonadaceae,inOrd_of_Xanthomonadaceae,prOrd_of_Xanthomonadaceae,spFam_of_Xanthomonadaceae,Xanthomonadaceae,sbFam_of_Xanthomonas,Tri_of_Xanthomonas,sbTri_of_Xanthomonas,Xanthomonas,sbGen_of_Xanthomonas citri group,Sec_of_Xanthomonas citri group,sbSec_of_Xanthomonas citri group,Ser_of_Xanthomonas citri group,sbSer_of_Xanthomonas citri group,Xanthomonas citri group,sbSgr_of_Xanthomonas citri,Xanthomonas citri,Fsp_of_Xanthomonas citri pv. vignicola,sbSpe_of_Xanthomonas citri pv. vignicola,Var_of_Xanthomonas citri pv. vignicola,sbVar_of_Xanthomonas citri pv. vignicola,For_of_Xanthomonas citri pv. vignicola,Srg_of_Xanthomonas citri pv. vignicola,Srt_Xanthomonas citri pv. vignicola,Str_in_Xanthomonas citri pv. vignicola,Iso_in_Xanthomonas citri pv. vignicola
375288,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Bacteroidia,inPhy_of_Bacteroidia,spCla_of_Bacteroidia,Bacteroidia,sbCla_of_Bacteroidales,inCla_of_Bacteroidales,Coh_of_Bacteroidales,sbCoh_of_Bacteroidales,spOrd_of_Bacteroidales,Bacteroidales,sbOrd_of_Tannerellaceae,inOrd_of_Tannerellaceae,prOrd_of_Tannerellaceae,spFam_of_Tannerellaceae,Tannerellaceae,sbFam_of_Parabacteroides,Tri_of_Parabacteroides,sbTri_of_Parabacteroides,Parabacteroides,sbGen_in_Parabacteroides,Sec_in_Parabacteroides,sbSec_in_Parabacteroides,Ser_in_Parabacteroides,sbSer_in_Parabacteroides,Sgr_in_Parabacteroides,sbSgr_in_Parabacteroides,Spe_in_Parabacteroides,Fsp_in_Parabacteroides,sbSpe_in_Parabacteroides,Var_in_Parabacteroides,sbVar_in_Parabacteroides,For_in_Parabacteroides,Srg_in_Parabacteroides,Srt_in_Parabacteroides,Str_in_Parabacteroides,Iso_in_Parabacteroides
211401,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_of_Nematoda,Nematoda,sbPhy_of_Chromadorea,inPhy_of_Chromadorea,spCla_of_Chromadorea,Chromadorea,sbCla_of_Plectida,inCla_of_Plectida,Coh_of_Plectida,sbCoh_of_Plectida,spOrd_of_Plectida,Plectida,Plectina,inOrd_of_Plectoidea,prOrd_of_Plectoidea,Plectoidea,Fam_in_Plectoidea,sbFam_in_Plectoidea,Tri_in_Plectoidea,sbTri_in_Plectoidea,Gen_in_Plectoidea,sbGen_in_Plectoidea,Sec_in_Plectoidea,sbSec_in_Plectoidea,Ser_in_Plectoidea,sbSer_in_Plectoidea,Sgr_in_Plectoidea,sbSgr_in_Plectoidea,Spe_in_Plectoidea,Fsp_in_Plectoidea,sbSpe_in_Plectoidea,Var_in_Plectoidea,sbVar_in_Plectoidea,For_in_Plectoidea,Srg_in_Plectoidea,Srt_in_Plectoidea,Str_in_Plectoidea,Iso_in_Plectoidea
2603324,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Alphaproteobacteria,inPhy_of_Alphaproteobacteria,spCla_of_Alphaproteobacteria,Alphaproteobacteria,sbCla_of_Rhodospirillales,inCla_of_Rhodospirillales,Coh_of_Rhodospirillales,sbCoh_of_Rhodospirillales,spOrd_of_Rhodospirillales,Rhodospirillales,sbOrd_of_Acetobacteraceae,inOrd_of_Acetobacteraceae,prOrd_of_Acetobacteraceae,spFam_of_Acetobacteraceae,Acetobacteraceae,sbFam_of_Acidibrevibacterium,Tri_of_Acidibrevibacterium,sbTri_of_Acidibrevibacterium,Acidibrevibacterium,sbGen_in_Acidibrevibacterium,Sec_in_Acidibrevibacterium,sbSec_in_Acidibrevibacterium,Ser_in_Acidibrevibacterium,sbSer_in_Acidibrevibacterium,Sgr_in_Acidibrevibacterium,sbSgr_in_Acidibrevibacterium,Spe_in_Acidibrevibacterium,Fsp_in_Acidibrevibacterium,sbSpe_in_Acidibrevibacterium,Var_in_Acidibrevibacterium,sbVar_in_Acidibrevibacterium,For_in_Acidibrevibacterium,Srg_in_Acidibrevibacterium,Srt_in_Acidibrevibacterium,Str_in_Acidibrevibacterium,Iso_in_Acidibrevibacterium
211429,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Rubrobacteria,inPhy_of_Rubrobacteria,spCla_of_Rubrobacteria,Rubrobacteria,sbCla_of_environmental samples,inCla_of_environmental samples,Coh_of_environmental samples,sbCoh_of_environmental samples,spOrd_of_environmental samples,Ord_of_environmental samples,sbOrd_of_environmental samples,inOrd_of_environmental samples,prOrd_of_environmental samples,spFam_of_environmental samples,Fam_of_environmental samples,sbFam_of_environmental samples,Tri_of_environmental samples,sbTri_of_environmental samples,Gen_environmental samples,sbGen_of_uncultured Rubrobacteria bacterium,Sec_of_uncultured Rubrobacteria bacterium,sbSec_of_uncultured Rubrobacteria bacterium,Ser_of_uncultured Rubrobacteria bacterium,sbSer_of_uncultured Rubrobacteria bacterium,Sgr_of_uncultured Rubrobacteria bacterium,sbSgr_of_uncultured Rubrobacteria bacterium,uncultured Rubrobacteria bacterium,Fsp_in_uncultured Rubrobacteria bacterium,sbSpe_in_uncultured Rubrobacteria bacterium,Var_in_uncultured Rubrobacteria bacterium,sbVar_in_uncultured Rubrobacteria bacterium,For_in_uncultured Rubrobacteria bacterium,Srg_in_uncultured Rubrobacteria bacterium,Srt_in_uncultured Rubrobacteria bacterium,Str_in_uncultured Rubrobacteria bacterium,Iso_in_uncultured Rubrobacteria bacterium
2636053,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Pseudonocardiales,inCla_of_Pseudonocardiales,Coh_of_Pseudonocardiales,sbCoh_of_Pseudonocardiales,spOrd_of_Pseudonocardiales,Pseudonocardiales,sbOrd_of_Pseudonocardiaceae,inOrd_of_Pseudonocardiaceae,prOrd_of_Pseudonocardiaceae,spFam_of_Pseudonocardiaceae,Pseudonocardiaceae,sbFam_of_Alloactinosynnema,Tri_of_Alloactinosynnema,sbTri_of_Alloactinosynnema,Alloactinosynnema,sbGen_unclassified Alloactinosynnema,Sec_in_unclassified Alloactinosynnema,sbSec_in_unclassified Alloactinosynnema,Ser_in_unclassified Alloactinosynnema,sbSer_in_unclassified Alloactinosynnema,Sgr_in_unclassified Alloactinosynnema,sbSgr_in_unclassified Alloactinosynnema,Spe_in_unclassified Alloactinosynnema,Fsp_in_unclassified Alloactinosynnema,sbSpe_in_unclassified Alloactinosynnema,Var_in_unclassified Alloactinosynnema,sbVar_in_unclassified Alloactinosynnema,For_in_unclassified Alloactinosynnema,Srg_in_unclassified Alloactinosynnema,Srt_in_unclassified Alloactinosynnema,Str_in_unclassified Alloactinosynnema,Iso_in_unclassified Alloactinosynnema
2734634,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Coriobacteriia,inPhy_of_Coriobacteriia,spCla_of_Coriobacteriia,Coriobacteriia,sbCla_of_Eggerthellales,inCla_of_Eggerthellales,Coh_of_Eggerthellales,sbCoh_of_Eggerthellales,spOrd_of_Eggerthellales,Eggerthellales,sbOrd_of_Eggerthellaceae,inOrd_of_Eggerthellaceae,prOrd_of_Eggerthellaceae,spFam_of_Eggerthellaceae,Eggerthellaceae,sbFam_of_Berryella,Tri_of_Berryella,sbTri_of_Berryella,Berryella,sbGen_of_Berryella wangjianweii,Sec_of_Berryella wangjianweii,sbSec_of_Berryella wangjianweii,Ser_of_Berryella wangjianweii,sbSer_of_Berryella wangjianweii,Sgr_of_Berryella wangjianweii,sbSgr_of_Berryella wangjianweii,Berryella wangjianweii,Fsp_in_Berryella wangjianweii,sbSpe_in_Berryella wangjianweii,Var_in_Berryella wangjianweii,sbVar_in_Berryella wangjianweii,For_in_Berryella wangjianweii,Srg_in_Berryella wangjianweii,Srt_in_Berryella wangjianweii,Str_in_Berryella wangjianweii,Iso_in_Berryella wangjianweii
997761,Bacteria,Kin_Terrabacteria group,sbKin_of_Bacillota,spPhy_of_Bacillota,Bacillota,sbPhy_of_Bacilli,inPhy_of_Bacilli,spCla_of_Bacilli,Bacilli,sbCla_of_Bacillales,inCla_of_Bacillales,Coh_of_Bacillales,sbCoh_of_Bacillales,spOrd_of_Bacillales,Bacillales,sbOrd_of_Paenibacillaceae,inOrd_of_Paenibacillaceae,prOrd_of_Paenibacillaceae,spFam_of_Paenibacillaceae,Paenibacillaceae,sbFam_of_Paenibacillus,Tri_of_Paenibacillus,sbTri_of_Paenibacillus,Paenibacillus,sbGen_of_Paenibacillus mucilaginosus,Sec_of_Paenibacillus mucilaginosus,sbSec_of_Paenibacillus mucilaginosus,Ser_of_Paenibacillus mucilaginosus,sbSer_of_Paenibacillus mucilaginosus,Sgr_of_Paenibacillus mucilaginosus,sbSgr_of_Paenibacillus mucilaginosus,Paenibacillus mucilaginosus,Fsp_of_Paenibacillus mucilaginosus K02,sbSpe_of_Paenibacillus mucilaginosus K02,Var_of_Paenibacillus mucilaginosus K02,sbVar_of_Paenibacillus mucilaginosus K02,For_of_Paenibacillus mucilaginosus K02,Srg_of_Paenibacillus mucilaginosus K02,Srt_of_Paenibacillus mucilaginosus K02,Paenibacillus mucilaginosus K02,Iso_in_Paenibacillus mucilaginosus K02
